id,year,p_painted,painted
664356,2020,0.0375782009829743,0
419430,2017,0.1376327548743203,0
91586,2013,0.0986522408429532,0
250546,2014,0.035436229696472,0
11357,1988,0.1630849309051756,0
4232,1996,0.1048551649903419,0
52520,2012,0.1325096126316472,0
715658,2020,0.2165930748512577,0
37169,2009,0.5109201702978394,1
602734,2021,0.1520284831047261,0
670429,2021,0.09857618037339,0
273477,2015,0.5381389565485134,1
591275,2021,0.0718815353182033,0
9286,2006,0.497969496371134,0
874924,2013,0.0312962600104941,0
82507,2012,0.2788526570608945,0
720026,2020,0.081395526461703,0
19908,2009,0.3478123339437446,0
442062,2018,0.4982057396431545,0
9358,2003,0.1420561324481349,0
447332,2018,0.0634865826618816,0
460019,2018,0.0953578456960617,0
13207,2009,0.0189573293771681,0
647302,2019,0.0796526016786389,0
10066,2005,0.023519156723208,0
694,1980,0.0484292914984599,0
565028,2021,0.0622399067092235,0
397243,2016,0.1371818748827679,0
346672,2016,0.1545264874981621,0
9003,1987,0.1582798356902183,0
9792,2006,0.1441421035596759,0
509635,2020,0.0584585360660112,0
793002,2021,0.2254272547909132,0
11284,1991,0.090117674896881,0
238636,2014,0.1350810058141786,0
348,1979,0.0411488447397645,0
585216,2021,0.5653988825448849,1
19994,2009,0.1579928936376671,0
777620,2021,0.03987234566486,0
420634,2016,0.0898794368006935,0
215,2005,0.0715734376321359,0
259072,2014,0.2302068098404531,0
523931,2018,0.0931720901076231,0
524251,2019,0.0185174321685752,0
24150,2009,0.0643769137296187,0
11237,2004,0.0620221720216608,0
839440,2021,0.3080979616026797,0
11361,1989,0.0980690994952901,0
214,2006,0.0204492677802954,0
14001,2007,0.0657680884189469,0
530385,2019,0.395061048217031,0
4488,1980,0.3489442346546784,0
36647,1998,0.1360047111520646,0
338967,2019,0.2999428501516096,0
43947,2010,0.2022454963290545,0
16871,2009,0.1526070504647166,0
793967,2021,0.071797332299115,0
22970,2012,0.2407732399851383,0
732713,2020,0.0460168264893072,0
30497,1974,0.2136659594179688,0
1091,1982,0.1284342280082972,0
406563,2018,0.0299228333649028,0
839678,2022,0.2047171837131557,0
76617,2013,0.1694144338688485,0
675327,2020,0.3402080254718701,0
792657,2021,0.052598108334525,0
72571,2011,0.052945668208111,0
901385,2022,0.0410547043907683,0
611651,2019,0.1338393059106728,0
663,2007,0.1046303209716198,0
300668,2018,0.071780400023603,0
576004,2019,0.4012481628522271,0
357096,2015,0.1519618385303675,0
480157,2017,0.0823173588685385,0
340102,2020,0.2957483053635145,0
1562,2007,0.0385492685609432,0
645856,2021,0.2027234651477742,0
9793,2007,0.2177864595029035,0
300669,2016,0.0397321643429599,0
263472,2015,0.1171075337800076,0
19912,2009,0.224456797589699,0
8643,2005,0.1662456963554685,0
512025,2021,0.1489937371581394,0
800497,2021,0.2482358687746191,0
643586,2021,0.267761090397993,0
74997,2011,0.0177503234014679,0
9378,2001,0.2333704860996989,0
578,1975,0.1167158122805862,0
698320,2021,0.0929256685618009,0
10987,1995,0.0450642340043149,0
703745,2020,0.105421720873029,0
4233,1997,0.0880443435053242,0
395,2004,0.30730214168041,0
622420,2019,0.2095052029890208,0
1690,2005,0.0705707400518109,0
7131,2004,0.133580842870248,0
2668,1999,0.1026385168242321,0
43593,2010,0.0862953504195756,0
623491,2020,0.2891200659281735,0
11281,1981,0.0601873128602936,0
270303,2014,0.0647929484641856,0
109428,2013,0.0524965830637235,0
119278,2012,0.1047070213591986,0
23988,2009,0.248300807506727,0
347548,2015,0.2590149110114782,0
511987,2019,0.0614819954752912,0
207768,2013,0.2349106736822074,0
9730,1984,0.1006996127849765,0
170,2002,0.1117633361980083,0
9645,2002,0.0583438346543572,0
1691,2007,0.1024627143332191,0
11442,2002,0.1260847105804572,0
431075,2019,0.0434114766415811,0
520023,2022,0.1614430433427331,0
573680,2021,0.0782172005469825,0
280092,2015,0.0380600894051805,0
664168,2020,0.1483960687629663,0
10320,2005,0.0238979484084661,0
669671,2021,0.1434731622099746,0
119698,2012,0.5253858428170084,1
41439,2010,0.0927922804424619,0
7340,1976,0.1783845313761396,0
433808,2017,0.0474124391939047,0
747,2004,0.414601311874599,0
485811,2018,0.1009198724298759,0
787009,2021,0.0544319778897635,0
458305,2019,0.2180427943596991,0
807356,2022,0.0293418363520473,0
2667,1999,0.1054492586303118,0
9725,1981,0.0871069973985648,0
764,1981,0.1586104849586625,0
23437,2010,0.0766155921414403,0
19286,1995,0.4480855836102702,0
242512,2014,0.0341637601463954,0
6114,1992,0.0900676698790279,0
377,1984,0.192347688871787,0
1970,2004,0.0890314156207824,0
871875,2021,0.1889562854759206,0
11917,2008,0.0954319958406642,0
19185,1990,0.3819196137321142,0
417384,2019,0.0624120275010004,0
256274,2014,0.088041342627345,0
11797,1985,0.0693037296102523,0
652004,2020,0.0347782823797597,0
787752,2022,0.0366598711800184,0
741636,2021,0.130334581971848,0
864873,2021,0.4417022411687991,0
628,1994,0.0814519508350155,0
659986,2020,0.1365486520045602,0
41446,2011,0.0720176165743409,0
8913,1989,0.0676383392921292,0
763149,2021,0.0758532748093508,0
22804,2009,0.1646419436243517,0
291167,2014,0.1413417503227979,0
10012,2005,0.1178254190345538,0
924,2004,0.1735639097739731,0
364116,2016,0.0813144405365842,0
539,1960,0.1821259065846436,0
458723,2019,0.0503698114391075,0
531309,2019,0.045400340111307,0
766,1992,0.3429603383676485,0
587496,2020,0.1459697385400084,0
13474,2007,0.1088845745495467,0
11675,1998,0.0340785075652691,0
814,1981,0.1481196512786961,0
767504,2021,0.152896995035122,0
504631,2019,0.278269673477916,0
524216,2020,0.0767879024750795,0
128748,1999,0.1297429233565521,0
9360,1997,0.1077417464594222,0
791910,2021,0.6948979548759288,1
9392,2005,0.1139465183792816,0
609,1982,0.0403761374645632,0
346651,2016,0.2376263968187675,0
9362,1990,0.0815075015796161,0
36586,2002,0.2220898490289427,0
10065,2005,0.0696896196011233,0
132232,2013,0.0664434101475161,0
11811,1993,0.1129001421975137,0
571055,2019,0.088943049467419,0
36648,2004,0.1726724519100884,0
627290,2020,0.1274263498077741,0
18009,1994,0.1963860935479544,0
732472,2020,0.0271054597402542,0
881487,2022,0.1626857996311581,0
440597,2017,0.0231669612098235,0
321258,2016,0.1035677932767228,0
471506,2018,0.1103781237834934,0
621151,2020,0.0431627128555834,0
567609,2019,0.271739673817505,0
298250,2017,0.0657442238507569,0
8413,1997,0.1256993661979092,0
10925,1985,0.132533255867236,0
670428,2020,0.32324790351125,0
371608,2018,0.035833471324251,0
949423,2022,0.204757064048848,0
667141,2020,0.0726049568983564,0
14564,2017,0.0585949027992516,0
203834,2014,0.0553960578414566,0
10676,1982,0.0664431328898421,0
12699,2005,0.5451328073273252,1
34480,2009,0.036983181980029,0
9348,1995,0.1532412324257052,0
10014,1985,0.2836789401545361,0
18405,2009,0.1451002607048992,0
27387,2003,0.1525173817985626,0
11587,1990,0.0554493528544688,0
335796,2016,0.0841491137615358,0
570670,2020,0.0886166772087303,0
608195,2020,0.1070757546571213,0
9064,1988,0.0374339800122671,0
282035,2017,0.0990616162385481,0
10285,1993,0.4242793794984527,0
4234,2000,0.082382792302507,0
10225,1986,0.6538070482638635,1
13788,2009,0.0308952894958801,0
133805,2013,0.0605770069378978,0
10131,1988,0.2114227310379361,0
9431,1996,0.347251724166407,0
516632,2020,0.0482456219366931,0
270771,2014,0.2822237603178519,0
7978,2010,0.0443738517411887,0
199534,2013,0.2217000144234545,0
300665,2017,0.1146619775177401,0
112454,2014,0.1150788834087454,0
522681,2019,0.2428459125714788,0
736509,2020,0.0252446122716918,0
11470,2001,0.3401016662601205,0
347754,2015,0.1344128202662928,0
171424,2013,0.0594408145232544,0
10283,1989,0.2910635068313528,0
893338,2022,0.5604904703721022,1
61012,2012,0.0530034953499243,0
419479,2017,0.2801160191041026,0
24831,1978,0.1612053736771769,0
4283,2007,0.0115665891381453,0
243688,2015,0.1243882292289169,0
443791,2020,0.0187567174373732,0
588,2006,0.1983630089821076,0
1813,1997,0.0625716955353225,0
345911,2016,0.1101207639213733,0
19288,2003,0.2777842275492782,0
440021,2017,0.1304235032051214,0
405882,2016,0.124859409675265,0
9728,1982,0.308646862650644,0
12594,1999,0.0446070124074291,0
438799,2018,0.0255706115456843,0
819876,2022,0.0370224725123243,0
10823,1984,0.0554923735623451,0
575774,2020,0.1925253966954559,0
9100,1996,0.1700085054309065,0
5876,2007,0.100171011100332,0
753926,2021,0.0993367317766029,0
599281,2021,0.1659935760990936,0
1992,2007,0.2867044227595738,0
3597,1997,0.1065770609938164,0
765,1987,0.1013983799442913,0
242224,2014,0.0310121251630025,0
595149,2020,0.0375511589175711,0
25018,1990,0.1371353671331839,0
551804,2020,0.1740812400438391,0
11586,1977,0.0561700177796712,0
82654,2013,0.2458111421904357,0
16337,1986,0.3951966441800232,0
631947,2022,0.3134150081716099,0
157433,2019,0.1082595905127816,0
38321,2011,0.1359037909423728,0
599975,2019,0.0494309821901494,0
395992,2017,0.1033937254624145,0
10007,2006,0.1103461597606343,0
3980,1986,0.2323973911416784,0
71670,2011,0.1432569414249253,0
44214,2010,0.1626635409921605,0
86328,2011,0.0215247387786072,0
467615,2017,0.2396489320767379,0
17455,2005,0.060608873318236,0
716258,2020,0.0441875191627153,0
4970,2003,0.035177250025577,0
718022,2020,0.0304801607960203,0
515454,2020,0.1026581370076079,0
16780,1995,0.2201048162036969,0
283445,2015,0.2003834886979409,0
675490,2020,0.0451700388244267,0
20441,2009,0.2472835837483767,0
434555,2018,0.0195574053671467,0
733491,2020,0.0608717694257655,0
512196,2019,0.0838158060782343,0
16296,1988,0.6089096751355562,1
134366,2012,0.0418018740431497,0
439015,2018,0.07926229143283,0
228973,2014,0.1992036626111385,0
2662,2003,0.1830875273668246,0
10489,1983,0.3165152086769869,0
11569,1992,0.0535095609722141,0
10281,1988,0.773061562425485,1
11596,1994,0.174607112586632,0
16281,1982,0.7882389277249532,1
571,1963,0.1759484372561281,0
332567,2016,0.2866341910245321,0
9731,1985,0.2489399246273066,0
927,1984,0.1574709367002993,0
501170,2019,0.1347699029979847,0
93856,2012,0.1851618955853201,0
11298,1981,0.1620854651441315,0
339530,2015,0.5579504571733028,1
41436,2010,0.0809243966975456,0
928,1990,0.3685116022557735,0
492611,2020,0.0470908693557673,0
756278,2020,0.2927708224405425,0
586097,2019,0.1200462676207706,0
201085,2015,0.0323014307337409,0
384798,2016,0.1578158564736767,0
796428,2021,0.0941487772309973,0
246355,2003,0.0211674525759267,0
520901,2019,0.060898953292847,0
16304,2006,0.3233122086455744,0
376570,2016,0.0690548958513207,0
593655,2020,0.1602442804963576,0
63197,2011,0.0334310320169043,0
715123,2020,0.1947718909916032,0
748224,2020,0.0278132621030675,0
514593,2020,0.1101401845386273,0
84226,2011,0.1764693975259184,0
9871,2000,0.0913532947914433,0
375366,2016,0.3728169155765846,0
320846,2020,0.128154624888252,0
555974,2020,0.2491513543594439,0
476299,2018,0.1178555963691548,0
157544,2015,0.0811350843768747,0
4513,2007,0.0798618917795968,0
28260,1993,0.3984184576328889,0
60935,2011,0.1587189320463994,0
485415,2017,0.1779133437880546,0
403119,2017,0.063694267924808,0
298312,2015,0.0773389817490056,0
794,1976,0.0379227555065583,0
10665,2008,0.0630279678675167,0
222461,2013,0.0682453547016991,0
12597,2000,0.0918754253483977,0
1933,2001,0.046309065775377,0
3021,2007,0.0931433605992489,0
44040,2010,0.1396718695551478,0
157547,2013,0.0546742581159343,0
21407,2009,0.0797696314525325,0
48171,2011,0.0830457356247799,0
288158,2014,0.0531896065663064,0
547565,2021,0.0335934195527656,0
1017335,2022,0.0375456261129817,0
26466,2009,0.2076411131462743,0
25239,1978,0.397607116009493,0
94365,2015,0.0892743775643508,0
10166,1990,0.398195614284199,0
9374,1992,0.4000972753092241,0
790,1980,0.1993921027023957,0
28355,2009,0.0630867330006416,0
82990,2012,0.0373255699435391,0
18011,2000,0.1044224505940422,0
532638,2018,0.0682175446339647,0
8078,1997,0.0368774735766052,0
306947,2015,0.0224614033840974,0
13510,2008,0.1867059832967571,0
287903,2015,0.0766751090438193,0
83899,2011,0.1130928859179363,0
532710,2022,0.0803259002598471,0
333371,2016,0.0719456834088952,0
34004,2001,0.3675582017251023,0
579,1978,0.3012513025261431,0
277685,2014,0.0160569381303001,0
11415,1986,0.0487984806740493,0
496704,2018,0.2927697754969508,0
14863,2008,0.7337957769911595,1
391262,2016,0.122554224409352,0
9678,2000,0.2862910666507527,0
8769,1983,0.0382504338033606,0
361292,2018,0.2348260700137517,0
1923,1992,0.2225639091170517,0
431259,2017,0.2051439594256512,0
71668,2012,0.2666894995927776,0
11246,2002,0.0760930474301593,0
58431,2016,0.0923098542804046,0
527261,2019,0.2251630113219362,0
460885,2018,0.0908289992678198,0
28602,2007,0.1135550081875706,0
1029132,2022,0.1538271632330711,0
11026,2004,0.0711345664500516,0
755,1996,0.1074194245739798,0
728791,2020,0.0789099062303975,0
9885,2005,0.1967289375296181,0
768,2001,0.0375340925791182,0
13885,2007,0.0914677334675092,0
37707,2009,0.0960852524655963,0
611489,2020,0.1070455678789599,0
480105,2019,0.1270131232817685,0
9966,2007,0.0377389267772946,0
1577,2004,0.3437340416337219,0
10331,1968,0.3364781797486608,0
282813,2014,0.048678764900586,0
9529,1992,0.2651898745002644,0
17609,2009,0.0383152567045897,0
49017,2014,0.0842719033531359,0
409582,2018,0.3830678302282226,0
13515,2008,0.1416648718993698,0
474764,2020,0.0385465093323377,0
10552,1985,0.123436910375991,0
615017,2019,0.3459702980460967,0
580,1987,0.3339626134385733,0
923,1978,0.2444979143012059,0
11069,1996,0.2841710614953844,0
1023086,2022,0.0611015172737616,0
503919,2019,0.0918700978892769,0
780609,2022,0.0283542371733111,0
340837,2017,0.1572009402292785,0
10307,1999,0.1152320530943221,0
27414,1984,0.1406907668050918,0
297608,2014,0.0276658745689987,0
385320,2016,0.3084728007449273,0
546121,2020,0.0614489530698781,0
29427,2010,0.1415302029933601,0
10336,1997,0.0436414416901062,0
523371,2020,0.1431550700521251,0
19543,2009,0.142927819551821,0
794960,2021,0.0930267745498077,0
1576,2002,0.1602763750765133,0
50698,2011,0.1154779199369626,0
708336,2020,0.1467636019495441,0
49730,2011,0.0956612218721904,0
518158,2018,0.0904433792202827,0
1027160,2022,0.267437681675126,0
343674,2017,0.0676969140579475,0
505058,2018,0.0491881275406687,0
10906,1992,0.1769205009563751,0
470229,2018,0.1768087882420287,0
9406,1997,0.0627831037203073,0
444149,2018,0.1486387742990196,0
9426,1986,0.0484092249102329,0
